"purity","vmeasure","batch_number"
0.995,0.959565905698885,1
1,1,2
1,1,3
1,1,4
1,1,5
1,1,6
1,1,7
1,1,8
1,1,9
1,1,10
1,1,11
1,1,12
1,1,13
1,1,14
1,1,15
0.995,0.959565905698885,16
1,1,17
1,1,18
1,1,19
1,1,20
1,1,21
1,1,22
1,1,23
1,1,24
1,1,25
1,1,26
1,1,27
1,1,28
1,1,29
1,1,30
1,1,31
1,1,32
1,1,33
1,1,34
1,1,35
1,1,36
1,1,37
1,1,38
1,1,39
1,1,40
1,1,41
1,1,42
1,1,43
1,1,44
1,1,45
1,1,46
1,1,47
1,1,48
1,1,49
1,1,50
1,1,51
1,1,52
1,1,53
1,1,54
1,1,55
1,1,56
1,1,57
1,1,58
1,1,59
1,1,60
1,1,61
1,1,62
1,1,63
1,1,64
1,1,65
0.995,0.959565905698885,66
1,1,67
1,1,68
1,1,69
1,1,70
1,1,71
1,1,72
1,1,73
1,1,74
1,1,75
1,1,76
1,1,77
1,1,78
1,1,79
1,1,80
1,1,81
1,1,82
1,1,83
1,1,84
1,1,85
1,1,86
1,1,87
1,1,88
1,1,89
1,1,90
1,1,91
1,1,92
1,1,93
0.995,0.959565905698885,94
1,1,95
1,1,96
1,1,97
1,1,98
1,1,99
1,1,100
1,1,101
1,1,102
1,1,103
1,1,104
1,1,105
1,1,106
0.995,0.959565905698885,107
1,1,108
1,1,109
1,1,110
1,1,111
0.905,0.631335011527646,112
0.91,0.644029137310231,113
1,1,114
0.86,0.530151068196331,115
0.87,0.550885931525912,116
0.86,0.530151068196331,117
0.845,0.500575956225322,118
0.88,0.572533046963643,119
0.85,0.510243271314823,120
0.85,0.510243271314823,121
0.855,0.520098655874549,122
0.885,0.583728971701862,123
0.845,0.500575956225322,124
0.875,0.561589636563919,125
0.825,0.463626455634785,126
0.875,0.561589636563919,127
0.85,0.510243271314823,128
0.86,0.530151068196331,129
0.885,0.583728971701862,130
0.9,0.618977004017456,131
0.875,0.561589636563919,132
0.89,0.595191298235979,133
0.89,0.595191298235979,134
0.875,0.561589636563919,135
0.875,0.561589636563919,136
0.875,0.561589636563919,137
0.87,0.550885931525912,138
0.825,0.463626455634785,139
0.925,0.68436284009563,140
0.875,0.561589636563919,141
0.87,0.550885931525912,142
0.855,0.520098655874549,143
0.895,0.606935138761001,144
0.905,0.631335011527646,145
0.885,0.583728971701862,146
0.87,0.550885931525912,147
0.865,0.540410077356874,148
0.85,0.510243271314823,149
0.905,0.631335011527646,150
