"purity","vmeasure","batch_number"
1,1,1
1,1,2
1,1,3
1,1,4
1,1,5
1,1,6
1,1,7
1,1,8
1,1,9
1,1,10
1,1,11
1,1,12
1,1,13
1,1,14
1,1,15
1,1,16
1,1,17
1,1,18
1,1,19
1,1,20
1,1,21
1,1,22
1,1,23
1,1,24
1,1,25
1,1,26
1,1,27
1,1,28
1,1,29
1,1,30
1,1,31
1,1,32
1,1,33
1,1,34
1,1,35
1,1,36
1,1,37
1,1,38
1,1,39
1,1,40
1,1,41
1,1,42
1,1,43
1,1,44
1,1,45
1,1,46
1,1,47
1,1,48
1,1,49
1,1,50
1,1,51
1,1,52
1,1,53
1,1,54
1,1,55
1,1,56
1,1,57
1,1,58
1,1,59
1,1,60
1,1,61
1,1,62
1,1,63
1,1,64
1,1,65
1,1,66
1,1,67
1,1,68
1,1,69
1,1,70
1,1,71
1,1,72
1,1,73
1,1,74
1,1,75
1,1,76
1,1,77
1,1,78
1,1,79
1,1,80
1,1,81
1,1,82
1,1,83
1,1,84
1,1,85
1,1,86
1,1,87
1,1,88
1,1,89
1,1,90
1,1,91
0.67,0.256227057563311,92
0.72,0.294848416202232,93
0.75,0.353837126384399,94
1,1,95
1,1,96
1,1,97
1,1,98
1,1,99
1,1,100
1,1,101
1,1,102
1,1,103
1,1,104
1,1,105
1,1,106
1,1,107
0.765,0.373836130210914,108
1,1,109
1,1,110
1,1,111
1,1,112
1,1,113
1,1,114
1,1,115
1,1,116
1,1,117
0.69,0.281331492178271,118
0.97,0.834851599444453,119
0.885,0.580545599121781,120
0.84,0.490198878072697,121
0.87,0.552535698973299,122
0.85,0.50563420158744,123
0.785,0.393733860991953,124
0.855,0.524623358706959,125
0.78,0.402185307048789,126
0.77,0.385613896787317,127
0.795,0.401983576909604,128
0.81,0.424598422320765,129
0.835,0.478795044299708,130
0.785,0.388862943158357,131
0.88,0.574997576716829,132
0.715,0.28272582759595,133
0.87,0.546198035503014,134
0.795,0.417107392768531,135
0.825,0.4565463689929,136
0.765,0.372684157819494,137
0.69,0.24447176377044,138
0.785,0.379079928217137,139
0.815,0.443801616471838,140
0.78,0.388754094580633,141
0.9,0.620033561300237,142
0.88,0.572533046963643,143
0.81,0.443096412065737,144
0.815,0.453761958549143,145
0.835,0.4834582816464,146
0.81,0.440591926046121,147
0.825,0.462608100180922,148
0.865,0.540410077356874,149
0.78,0.395912799530637,150
